K,Metric,Dataset,Voting,CV,Accuracy,F-score,Precision,Recall
21,chebyshev,diabetes,reverse_distance,2,0.7109375,0.6317068994399853,0.6911140592440719,0.6282388059701494
21,chebyshev,diabetes,reverse_distance,3,0.7213565707573562,0.6582289622882934,0.6970151067754283,0.65175490962632
21,chebyshev,diabetes,reverse_distance,4,0.7096354166666667,0.6387833759770061,0.6838313309169677,0.6341641791044776
21,chebyshev,diabetes,reverse_distance,5,0.7109668109668109,0.6504318344308239,0.6840693169699266,0.6453605870020965
21,chebyshev,diabetes,reverse_distance,6,0.7200814900862683,0.6545283268472506,0.698784989606605,0.648349023800831
23,chebyshev,diabetes,reverse_distance,2,0.7213541666666667,0.640765521446161,0.7157870295590374,0.6371044776119403
23,chebyshev,diabetes,reverse_distance,3,0.7226432957262023,0.6554084764063551,0.7047638332308216,0.6485077226081207
23,chebyshev,diabetes,reverse_distance,4,0.7265625,0.6634218138549508,0.7074154780490872,0.6575522388059701
23,chebyshev,diabetes,reverse_distance,5,0.7200152788388083,0.6532090974952828,0.6962913799168956,0.6479615653389239
23,chebyshev,diabetes,reverse_distance,6,0.7201415752355084,0.653476984656398,0.7036728350516138,0.646695439767729
25,chebyshev,diabetes,reverse_distance,2,0.7161458333333333,0.6383736653585491,0.6994389025613721,0.6339701492537313
25,chebyshev,diabetes,reverse_distance,3,0.7305168715508253,0.6591652638990326,0.7260800007784133,0.6518782629377468
25,chebyshev,diabetes,reverse_distance,4,0.7460937500000001,0.6863884305831338,0.7329714349783749,0.6777462686567165
25,chebyshev,diabetes,reverse_distance,5,0.7278329513623631,0.6589560594393935,0.7130642220010022,0.6523626834381552
25,chebyshev,diabetes,reverse_distance,6,0.7253412454983824,0.6649323755559483,0.708196464346501,0.6576625404938657
27,chebyshev,diabetes,reverse_distance,2,0.7018229166666667,0.6136284537731584,0.6905887450985099,0.6134477611940299
27,chebyshev,diabetes,reverse_distance,3,0.7070180573039853,0.6284031174568518,0.6836447628508001,0.6252175672120405
27,chebyshev,diabetes,reverse_distance,4,0.72265625,0.6531072263581239,0.7040325549175414,0.6467611940298508
27,chebyshev,diabetes,reverse_distance,5,0.7121636533401239,0.6434949998002695,0.6964304370192806,0.6387638015373864
27,chebyshev,diabetes,reverse_distance,6,0.7304880630836843,0.6643463958691598,0.7194171773884531,0.6573017176932839
29,chebyshev,diabetes,reverse_distance,2,0.703125,0.6170433699401248,0.6809858850839502,0.6161791044776119
29,chebyshev,diabetes,reverse_distance,3,0.7239097945436281,0.6496011828784032,0.7143004602907821,0.6434127308159128
29,chebyshev,diabetes,reverse_distance,4,0.7213541666666666,0.6469007649792731,0.7085109255329631,0.6422985074626866
29,chebyshev,diabetes,reverse_distance,5,0.7317035905271199,0.6613127123938343,0.7223011458078984,0.6536240391334732
29,chebyshev,diabetes,reverse_distance,6,0.7342523658924902,0.6681915281052273,0.7272798371043857,0.6609994813308065
3,euclidean,diabetes,reverse_distance,2,0.6627604166666667,0.6245415378808166,0.6262502417544962,0.6232686567164178
3,euclidean,diabetes,reverse_distance,3,0.640656928708578,0.6027349872695466,0.6041422808215278,0.6027473924194089
3,euclidean,diabetes,reverse_distance,4,0.6705729166666666,0.6336261625712574,0.6387320047805111,0.631865671641791
3,euclidean,diabetes,reverse_distance,5,0.6692131398013752,0.6318344179769447,0.6337369234395288,0.6307120894479384
3,euclidean,diabetes,reverse_distance,6,0.6614751031302774,0.6197013689519588,0.6240760541747586,0.6189510567522616
5,euclidean,diabetes,reverse_distance,2,0.703125,0.6495835548467127,0.6702162914251165,0.6438805970149254
5,euclidean,diabetes,reverse_distance,3,0.7030812495231556,0.6489930767181842,0.6693797893380043,0.6437593188996164
5,euclidean,diabetes,reverse_distance,4,0.703125,0.648243600276649,0.6707552621784612,0.6438805970149254
5,euclidean,diabetes,reverse_distance,5,0.7043544690603513,0.6492131587722445,0.670564755432388,0.6437679944095038
5,euclidean,diabetes,reverse_distance,6,0.7176197474770595,0.6612377138540347,0.6921606958437275,0.6562018637319842
7,euclidean,diabetes,reverse_distance,2,0.7239583333333333,0.6791194629541857,0.6952259561266233,0.6728656716417911
7,euclidean,diabetes,reverse_distance,3,0.7187776569771879,0.6774001970386071,0.6901437470125886,0.6723214536887449
7,euclidean,diabetes,reverse_distance,4,0.71484375,0.6715852364945213,0.6832796227012139,0.6667313432835822
7,euclidean,diabetes,reverse_distance,5,0.7071046600458365,0.6611621438455915,0.6761873118776012,0.6564793850454228
7,euclidean,diabetes,reverse_distance,6,0.7096041024486764,0.6641615436842438,0.6768712686298191,0.6593418406671419
9,euclidean,diabetes,reverse_distance,2,0.7018229166666666,0.6461450037557546,0.6691599104245566,0.6402835820895523
9,euclidean,diabetes,reverse_distance,3,0.7330548164466825,0.6839469166258253,0.7093446349555266,0.6763290755252278
9,euclidean,diabetes,reverse_distance,4,0.7044270833333333,0.6508947725785734,0.6732600442469214,0.6448805970149254
9,euclidean,diabetes,reverse_distance,5,0.7161361514302691,0.6736622506487813,0.6875713773919212,0.6676687631027254
9,euclidean,diabetes,reverse_distance,6,0.708514780946713,0.655651205188904,0.6778710273379893,0.6497087918774666
11,euclidean,diabetes,reverse_distance,2,0.734375,0.6810238631807215,0.7130768956821502,0.6722089552238806
11,euclidean,diabetes,reverse_distance,3,0.7161633176292567,0.6679090425929322,0.6861431854028851,0.6616380748723211
11,euclidean,diabetes,reverse_distance,4,0.7239583333333333,0.6750718867507188,0.6984211129790109,0.6676716417910448
11,euclidean,diabetes,reverse_distance,5,0.7161701044053985,0.6709351031767439,0.6865924025475711,0.6651132075471697
11,euclidean,diabetes,reverse_distance,6,0.7252291024486764,0.6814856265190099,0.6989147412354476,0.6754790446055505
13,euclidean,diabetes,reverse_distance,2,0.734375,0.6733277731442868,0.7185714285714286,0.6644179104477612
13,euclidean,diabetes,reverse_distance,3,0.7408981126497292,0.6896567079987337,0.7210096361108841,0.6806362231540709
13,euclidean,diabetes,reverse_distance,4,0.7096354166666666,0.6489375053252404,0.6798828062321491,0.6436865671641792
13,euclidean,diabetes,reverse_distance,5,0.7278329513623631,0.6772561594377337,0.7061989193449068,0.6724095038434662
13,euclidean,diabetes,reverse_distance,6,0.7253201044273535,0.6724977770843253,0.6966704615476678,0.6687685808167735
15,euclidean,diabetes,reverse_distance,2,0.7408854166666667,0.685087104780107,0.7250007918032527,0.6754776119402985
15,euclidean,diabetes,reverse_distance,3,0.7200085315416699,0.6660095258238073,0.6938874536704954,0.6585807057125014
15,euclidean,diabetes,reverse_distance,4,0.73828125,0.6877196855196059,0.717888289384487,0.6786716417910448
15,euclidean,diabetes,reverse_distance,5,0.7200746965452848,0.6617526822605989,0.695020468901201,0.655125786163522
15,euclidean,diabetes,reverse_distance,6,0.7265717194144337,0.673391728067198,0.7024571892548329,0.6662368087066882
17,euclidean,diabetes,reverse_distance,2,0.703125,0.6263074217348175,0.6766983480110649,0.6231044776119403
17,euclidean,diabetes,reverse_distance,3,0.7409082853309936,0.6826919105854952,0.7263881654103242,0.6737846329512056
17,euclidean,diabetes,reverse_distance,4,0.7291666666666666,0.6708664192600624,0.7088292881255065,0.6630149253731343
17,euclidean,diabetes,reverse_distance,5,0.7291571173924115,0.6711211439050521,0.7078472520312852,0.6630125786163522
17,euclidean,diabetes,reverse_distance,6,0.722675404128263,0.6651152631260387,0.6986540469193132,0.6578732679636294
19,euclidean,diabetes,reverse_distance,2,0.7213541666666667,0.6573784810664481,0.697214686103472,0.6518208955223881
19,euclidean,diabetes,reverse_distance,3,0.7344180948157474,0.6754288392013418,0.7169565561320569,0.6670305073711608
19,euclidean,diabetes,reverse_distance,4,0.73828125,0.6807185883743565,0.721689922351479,0.6717462686567164
19,euclidean,diabetes,reverse_distance,5,0.7161021984551397,0.6512746756957559,0.6963902271885422,0.6453808525506639
19,euclidean,diabetes,reverse_distance,6,0.7251576519868156,0.6682551661261055,0.7011420449045674,0.6614028987522963
21,euclidean,diabetes,reverse_distance,2,0.72265625,0.6509562321024489,0.7072307916435275,0.6450298507462686
21,euclidean,diabetes,reverse_distance,3,0.7409387636377508,0.677947859596319,0.7337633898078586,0.6685283885247569
21,euclidean,diabetes,reverse_distance,4,0.7239583333333334,0.6570670189162385,0.7099056995595695,0.6512238805970149
21,euclidean,diabetes,reverse_distance,5,0.7265851795263559,0.6659312687733909,0.7048992138729331,0.6585269042627533
21,euclidean,diabetes,reverse_distance,6,0.720122500584956,0.6596417149739099,0.696441326383729,0.6526063851365057
23,euclidean,diabetes,reverse_distance,2,0.7317708333333334,0.6671399842112156,0.7192373103087389,0.658955223880597
23,euclidean,diabetes,reverse_distance,3,0.7382989727181405,0.6765989494432563,0.7254716345326416,0.667454192588005
23,euclidean,diabetes,reverse_distance,4,0.73828125,0.676988994229107,0.7241323027167907,0.6691492537313433
23,euclidean,diabetes,reverse_distance,5,0.7344368050250403,0.6743283551867177,0.7172792306208763,0.6664053109713487
23,euclidean,diabetes,reverse_distance,6,0.720123136406641,0.6568418480828996,0.6966341933988655,0.6510795708084864
25,euclidean,diabetes,reverse_distance,2,0.7408854166666667,0.6750778853866539,0.7341115248967589,0.665955223880597
25,euclidean,diabetes,reverse_distance,3,0.7226584156684724,0.6562894449377751,0.7027810659851873,0.6494207514757048
25,euclidean,diabetes,reverse_distance,4,0.7434895833333333,0.6872960260987662,0.730831791195854,0.6774776119402985
25,euclidean,diabetes,reverse_distance,5,0.7448518801459978,0.6846072044697833,0.7371541416772038,0.6750125786163522
25,euclidean,diabetes,reverse_distance,6,0.7487893160338969,0.6915995330260448,0.7454991118944748,0.6829927936855648
27,euclidean,diabetes,reverse_distance,2,0.7395833333333333,0.6699995646808422,0.7361178332092331,0.6614925373134328
27,euclidean,diabetes,reverse_distance,3,0.7408825556000611,0.678915668715037,0.7270072843423195,0.6712175471567882
27,euclidean,diabetes,reverse_distance,4,0.7395833333333333,0.6767845932874179,0.7264636222695433,0.6684179104477611
27,euclidean,diabetes,reverse_distance,5,0.7394957983193278,0.6797799021414537,0.7282568557652396,0.670020964360587
27,euclidean,diabetes,reverse_distance,6,0.7265310268265885,0.6634715849113159,0.7092143229229387,0.655822713654039
29,euclidean,diabetes,reverse_distance,2,0.7369791666666667,0.6689757319006433,0.7304063032161311,0.6603582089552239
29,euclidean,diabetes,reverse_distance,3,0.7291535137076881,0.6522857510007763,0.7221868413456344,0.6493561183215447
29,euclidean,diabetes,reverse_distance,4,0.7421875,0.6777362550953663,0.7323654328659471,0.6695522388059701
29,euclidean,diabetes,reverse_distance,5,0.7396400984636278,0.6799919131576992,0.7283036296723248,0.6702655485674354
29,euclidean,diabetes,reverse_distance,6,0.7357068079971109,0.6756527502220813,0.7207735133131395,0.6670536402464112
3,minkowski,diabetes,reverse_distance,2,0.6588541666666667,0.6162155916676972,0.6200125023131278,0.6142089552238806
3,minkowski,diabetes,reverse_distance,3,0.6835802791447319,0.644999814595348,0.6492771397551254,0.642714368204163
3,minkowski,diabetes,reverse_distance,4,0.6770833333333334,0.6355292604843926,0.641159436858084,0.6334029850746269
3,minkowski,diabetes,reverse_distance,5,0.6991596638655462,0.666694838251003,0.6698124351951669,0.6658825995807128
3,minkowski,diabetes,reverse_distance,6,0.6809970542381331,0.6423394541947477,0.6470602845114479,0.6398323452540319
5,minkowski,diabetes,reverse_distance,2,0.7174479166666667,0.6615046443776182,0.691270346440455,0.6566119402985076
5,minkowski,diabetes,reverse_distance,3,0.7043886774878564,0.6522952553181,0.6704852868505141,0.6473780474788882
5,minkowski,diabetes,reverse_distance,4,0.6992187499999999,0.6467903107364527,0.6643485674766956,0.6426119402985075
5,minkowski,diabetes,reverse_distance,5,0.7083099906629318,0.6503086249078598,0.6785163300987321,0.6454136967155835
5,minkowski,diabetes,reverse_distance,6,0.7264701469002421,0.6796864872048425,0.6989492996744203,0.6738611009695347
7,minkowski,diabetes,reverse_distance,2,0.7213541666666666,0.6750139162487886,0.6929019037916951,0.6682686567164179
7,minkowski,diabetes,reverse_distance,3,0.7318035965196715,0.6913967699866976,0.7045339333010566,0.6849846401686946
7,minkowski,diabetes,reverse_distance,4,0.7096354166666666,0.6649415026355563,0.6773529166016939,0.660134328358209
7,minkowski,diabetes,reverse_distance,5,0.7226636108989051,0.6817113293042778,0.6936576698980955,0.6761809923130677
7,minkowski,diabetes,reverse_distance,6,0.7382497768265885,0.6993994191704953,0.7118121357737666,0.6932998951071241
9,minkowski,diabetes,reverse_distance,2,0.7005208333333333,0.6424374641024019,0.669710638357503,0.6375522388059702
9,minkowski,diabetes,reverse_distance,3,0.7187165016784925,0.6695925710754712,0.689421323422002,0.6627890181762133
9,minkowski,diabetes,reverse_distance,4,0.7161458333333333,0.6685389014716399,0.6923903500886066,0.6616716417910448
9,minkowski,diabetes,reverse_distance,5,0.7135047958577371,0.6599028239783181,0.6840766945636745,0.6535681341719077
9,minkowski,diabetes,reverse_distance,6,0.7018923801857616,0.6487982875203727,0.6690328491243752,0.6429810874087982
11,minkowski,diabetes,reverse_distance,2,0.69921875,0.6392613071960598,0.6650683052009646,0.633955223880597
11,minkowski,diabetes,reverse_distance,3,0.7226840659253325,0.676692573700052,0.6954620456125645,0.6700855707774319
11,minkowski,diabetes,reverse_distance,4,0.71875,0.6737609715135205,0.6906178660656489,0.668
11,minkowski,diabetes,reverse_distance,5,0.7213139801375096,0.6727291007416887,0.6951485021687789,0.6656359189378057
11,minkowski,diabetes,reverse_distance,6,0.7264693521231358,0.6820073619196118,0.697108699955122,0.6762965281037571
13,minkowski,diabetes,reverse_distance,2,0.7330729166666666,0.6712759993519289,0.7170520620688735,0.6625522388059701
13,minkowski,diabetes,reverse_distance,3,0.7317376529081153,0.6809416532388326,0.7092826815813429,0.6727963473501233
13,minkowski,diabetes,reverse_distance,4,0.7187499999999999,0.662038482578957,0.6925541466684326,0.6550149253731343
13,minkowski,diabetes,reverse_distance,5,0.726585179526356,0.6712006486656972,0.701761061532397,0.6644549266247379
13,minkowski,diabetes,reverse_distance,6,0.7318005579971109,0.6784260750327208,0.7099982308996561,0.6702351976448361
15,minkowski,diabetes,reverse_distance,2,0.7174479166666667,0.6596571775799287,0.6928932178932179,0.6522835820895523
15,minkowski,diabetes,reverse_distance,3,0.7096678222196791,0.6508331962046577,0.6822363598407671,0.6446493292613966
15,minkowski,diabetes,reverse_distance,4,0.7213541666666666,0.6683973027151666,0.6985100383652749,0.6613432835820895
15,minkowski,diabetes,reverse_distance,5,0.7252185722773958,0.6717969837265925,0.7036169678862206,0.6651236897274633
15,minkowski,diabetes,reverse_distance,6,0.7174266961179271,0.6611602897758609,0.6873683378601538,0.6558474880764037
17,minkowski,diabetes,reverse_distance,2,0.7395833333333333,0.6817225942949625,0.7267058634525563,0.6718805970149253
17,minkowski,diabetes,reverse_distance,3,0.7278310850118258,0.6620318808370395,0.7073549753352087,0.6567957972717832
17,minkowski,diabetes,reverse_distance,4,0.7291666666666667,0.6687832679166419,0.7104782911788496,0.6604179104477612
17,minkowski,diabetes,reverse_distance,5,0.7330871742636449,0.6809679762075713,0.7123280356458531,0.6720454227812719
17,minkowski,diabetes,reverse_distance,6,0.7357273132464547,0.6813368315935419,0.7164686009599045,0.6724113626222059
19,minkowski,diabetes,reverse_distance,2,0.72265625,0.6622077553023844,0.7005050854065094,0.6562835820895523
19,minkowski,diabetes,reverse_distance,3,0.7278213097009232,0.6715387637260545,0.7042580675832925,0.6636233391856842
19,minkowski,diabetes,reverse_distance,4,0.7278645833333334,0.6666177921311096,0.7116581998149243,0.6585522388059701
19,minkowski,diabetes,reverse_distance,5,0.721441303794245,0.6626677222683425,0.6968323809875316,0.6555185185185185
19,minkowski,diabetes,reverse_distance,6,0.7149026429835805,0.6519543910569657,0.7007438449710848,0.6459319963838036
21,minkowski,diabetes,reverse_distance,2,0.7395833333333333,0.6752778361543827,0.7311435889982669,0.6658208955223881
21,minkowski,diabetes,reverse_distance,3,0.7486343771458,0.6872024222686809,0.7469478641094701,0.6762444456633715
21,minkowski,diabetes,reverse_distance,4,0.7174479166666666,0.6525745492972672,0.6943200855908533,0.6470895522388059
21,minkowski,diabetes,reverse_distance,5,0.7356760886172651,0.6769632674714288,0.7228213935739781,0.6679776380153738
21,minkowski,diabetes,reverse_distance,6,0.7317395191153432,0.6726362872628022,0.7134624939615509,0.6640899094212348
