Data_set,Boot,Max_sample,Cv,Max_feature,Number_of_est,Accuracy,F-score
seeds.data,True,80,2,6,5,0.7238095238095239,0.6467573594655709
seeds.data,True,80,4,6,5,0.7883986928104575,0.7523209051843929
seeds.data,True,80,6,6,5,0.8274410774410774,0.7889994190568904
seeds.data,True,80,8,6,5,0.8153935185185186,0.7818237188433379
seeds.data,True,80,2,6,10,0.8428571428571429,0.8312432846189202
seeds.data,True,80,4,6,10,0.798474945533769,0.7551423270562875
seeds.data,True,80,6,6,10,0.8425925925925926,0.8310656402246792
seeds.data,True,80,8,6,10,0.8697916666666666,0.8635695605526673
seeds.data,True,80,2,6,15,0.9190476190476191,0.9185556399139267
seeds.data,True,80,4,6,15,0.8861655773420479,0.8828193700753123
seeds.data,True,80,6,6,15,0.8468013468013468,0.8273655162008353
seeds.data,True,80,8,6,15,0.8570601851851851,0.8484731485118483
seeds.data,True,80,2,6,20,0.8904761904761904,0.8877369851590922
seeds.data,True,80,4,6,20,0.8706427015250544,0.8592896580317688
seeds.data,True,80,6,6,20,0.8956228956228957,0.8921782061484579
seeds.data,True,80,8,6,20,0.8478009259259259,0.8356479913095036
seeds.data,True,80,2,8,5,0.8952380952380953,0.8920250385723101
seeds.data,True,80,4,8,5,0.8730936819172114,0.8540344391447332
seeds.data,True,80,6,8,5,0.8573232323232323,0.8525790192556809
seeds.data,True,80,8,8,5,0.8449074074074074,0.8201924397841581
seeds.data,True,80,2,8,10,0.8952380952380952,0.8938555573057588
seeds.data,True,80,4,8,10,0.9046840958605664,0.9018842129096212
seeds.data,True,80,6,8,10,0.8388047138047138,0.8080644804628921
seeds.data,True,80,8,8,10,0.8894675925925926,0.884310988790478
seeds.data,True,80,2,8,15,0.8904761904761904,0.8905301622692927
seeds.data,True,80,4,8,15,0.8235294117647058,0.8073169281889612
seeds.data,True,80,6,8,15,0.8623737373737373,0.8487970362970363
seeds.data,True,80,8,8,15,0.8657407407407407,0.8466425183433698
seeds.data,True,80,2,8,20,0.8714285714285714,0.8550629585764307
seeds.data,True,80,4,8,20,0.9188453159041394,0.9172739673263991
seeds.data,True,80,6,8,20,0.8893097643097644,0.8789183289424836
seeds.data,True,80,8,8,20,0.8715277777777777,0.8618805848004765
seeds.data,True,80,2,10,5,0.8857142857142857,0.8809463878831001
seeds.data,True,80,4,10,5,0.8395969498910676,0.8064246307874494
seeds.data,True,80,6,10,5,0.8375420875420875,0.8079399015003793
seeds.data,True,80,8,10,5,0.8512731481481481,0.8301529270666268
seeds.data,True,80,2,10,10,0.8,0.7646135397017597
seeds.data,True,80,4,10,10,0.9076797385620915,0.9082682252457127
seeds.data,True,80,6,10,10,0.8846801346801346,0.8816332809938948
seeds.data,True,80,8,10,10,0.8420138888888888,0.822970952121494
seeds.data,True,80,2,10,15,0.9190476190476191,0.9183736866045218
seeds.data,True,80,4,10,15,0.8197167755991285,0.8002131253667893
seeds.data,True,80,6,10,15,0.8463804713804715,0.8243556516594998
seeds.data,True,80,8,10,15,0.8431712962962963,0.8314514422196311
seeds.data,True,80,2,10,20,0.8142857142857143,0.7814344758961652
seeds.data,True,80,4,10,20,0.8671023965141612,0.8565563682829921
seeds.data,True,80,6,10,20,0.8956228956228957,0.8923034848117483
seeds.data,True,80,8,10,20,0.8946759259259258,0.8924652828967845
seeds.data,True,80,2,12,5,0.8285714285714285,0.8284931339790671
seeds.data,True,80,4,12,5,0.7704248366013072,0.7399780353940953
seeds.data,True,80,6,12,5,0.8522727272727272,0.8437569649811207
seeds.data,True,80,8,12,5,0.8530092592592593,0.8326521867328167
seeds.data,True,80,2,12,10,0.7904761904761906,0.7432897568702954
seeds.data,True,80,4,12,10,0.9095860566448801,0.9087471244729309
seeds.data,True,80,6,12,10,0.8665824915824915,0.8580853738881961
seeds.data,True,80,8,12,10,0.8408564814814815,0.8201852810502192
seeds.data,True,80,2,12,15,0.8904761904761904,0.8879518331131235
seeds.data,True,80,4,12,15,0.8956971677559913,0.8925404932757874
seeds.data,True,80,6,12,15,0.8766835016835017,0.867615704525338
seeds.data,True,80,8,12,15,0.8767361111111112,0.8714779562399532
seeds.data,True,80,2,12,20,0.8857142857142857,0.8774580453150154
seeds.data,True,80,4,12,20,0.8709150326797386,0.8657960593941381
seeds.data,True,80,6,12,20,0.867845117845118,0.8566963265755536
seeds.data,True,80,8,12,20,0.8721064814814814,0.866691786670502
seeds.data,True,80,2,14,5,0.7666666666666666,0.7015689562913787
seeds.data,True,80,4,14,5,0.8352396514161219,0.8014311130468127
seeds.data,True,80,6,14,5,0.8072390572390572,0.784412461006664
seeds.data,True,80,8,14,5,0.8570601851851851,0.8428921214234681
seeds.data,True,80,2,14,10,0.6761904761904762,0.5569836522772302
seeds.data,True,80,4,14,10,0.8474945533769063,0.82974943947484
seeds.data,True,80,6,14,10,0.795875420875421,0.7697404983915347
seeds.data,True,80,8,14,10,0.8559027777777778,0.8406768183083972
seeds.data,True,80,2,14,15,0.8857142857142857,0.8812321642787253
seeds.data,True,80,4,14,15,0.8583877995642701,0.8417307185916689
seeds.data,True,80,6,14,15,0.8472222222222222,0.8312814497639275
seeds.data,True,80,8,14,15,0.8831018518518519,0.8738384089680529
seeds.data,True,80,2,14,20,0.8238095238095238,0.8006763264200336
seeds.data,True,80,4,14,20,0.8910675381263616,0.8858827237472052
seeds.data,True,80,6,14,20,0.8674242424242425,0.8577841020669915
seeds.data,True,80,8,14,20,0.8605324074074074,0.847343788918614
seeds.data,True,100,2,2,5,0.7,0.6240602951491562
seeds.data,True,100,4,2,5,0.6868191721132898,0.5978817195934245
seeds.data,True,100,6,2,5,0.752946127946128,0.7083350981389461
seeds.data,True,100,8,2,5,0.7314814814814814,0.6446740437065515
seeds.data,True,100,2,2,10,0.8666666666666667,0.8648200816757017
seeds.data,True,100,4,2,10,0.7459150326797386,0.6919687826527391
seeds.data,True,100,6,2,10,0.6990740740740741,0.6168349080347114
seeds.data,True,100,8,2,10,0.7899305555555556,0.7477932838824278
seeds.data,True,100,2,2,15,0.6714285714285715,0.5457510878984342
seeds.data,True,100,4,2,15,0.6772875816993464,0.5995307883934975
seeds.data,True,100,6,2,15,0.8333333333333334,0.8151933610998686
seeds.data,True,100,8,2,15,0.8130787037037037,0.7926398245885222
seeds.data,True,100,2,2,20,0.8952380952380953,0.8913362943347951
seeds.data,True,100,4,2,20,0.8131808278867102,0.7960530713915689
seeds.data,True,100,6,2,20,0.8228114478114478,0.7876033888601134
seeds.data,True,100,8,2,20,0.8315972222222222,0.8089564792754993
seeds.data,True,100,2,4,5,0.8904761904761904,0.888098285975963
seeds.data,True,100,4,4,5,0.6492374727668846,0.5946804959296546
seeds.data,True,100,6,4,5,0.8013468013468014,0.7751870021581064
seeds.data,True,100,8,4,5,0.8333333333333333,0.7951109303312661
seeds.data,True,100,2,4,10,0.7904761904761904,0.7515074933096613
seeds.data,True,100,4,4,10,0.8188997821350762,0.7854752749626913
seeds.data,True,100,6,4,10,0.7769360269360269,0.7266372935895528
seeds.data,True,100,8,4,10,0.7986111111111112,0.7605119071133172
seeds.data,True,100,2,4,15,0.8333333333333334,0.8166426349933642
seeds.data,True,100,4,4,15,0.846677559912854,0.8278645004662447
seeds.data,True,100,6,4,15,0.8674242424242423,0.8546747819439414
seeds.data,True,100,8,4,15,0.8373842592592592,0.8244788668647027
seeds.data,True,100,2,4,20,0.8047619047619048,0.7821309092599247
seeds.data,True,100,4,4,20,0.7657952069716776,0.7070636929241383
seeds.data,True,100,6,4,20,0.8476430976430976,0.8334857205544443
seeds.data,True,100,8,4,20,0.8535879629629629,0.8286019853183166
seeds.data,True,100,2,6,5,0.819047619047619,0.7897045541002303
seeds.data,True,100,4,6,5,0.7867647058823529,0.749437062175224
seeds.data,True,100,6,6,5,0.8152356902356903,0.7966661197157042
seeds.data,True,100,8,6,5,0.8668981481481481,0.8589027719929423
seeds.data,True,100,2,6,10,0.8285714285714285,0.8152697369385843
seeds.data,True,100,4,6,10,0.829520697167756,0.8094799914339511
seeds.data,True,100,6,6,10,0.8278619528619529,0.7963612068574145
seeds.data,True,100,8,6,10,0.8402777777777778,0.8180096562756578
seeds.data,True,100,2,6,15,0.8476190476190476,0.8380405708835457
seeds.data,True,100,4,6,15,0.8488562091503268,0.8253651143920556
seeds.data,True,100,6,6,15,0.8581649831649831,0.8462142548390426
seeds.data,True,100,8,6,15,0.8454861111111112,0.8224053891833876
seeds.data,True,100,2,6,20,0.8523809523809525,0.8433277868501091
seeds.data,True,100,4,6,20,0.8494008714596949,0.8320219658956796
seeds.data,True,100,6,6,20,0.8602693602693603,0.8473449082487985
seeds.data,True,100,8,6,20,0.8859953703703703,0.8810055162415844
seeds.data,True,100,2,8,5,0.7333333333333334,0.6655290047427096
seeds.data,True,100,4,8,5,0.8036492374727668,0.7739575620073645
seeds.data,True,100,6,8,5,0.8164983164983165,0.7915566710961119
seeds.data,True,100,8,8,5,0.8078703703703703,0.7857453775833605
seeds.data,True,100,2,8,10,0.861904761904762,0.8518946885214216
seeds.data,True,100,4,8,10,0.880718954248366,0.8780166603810199
seeds.data,True,100,6,8,10,0.8615319865319866,0.8534290816537194
seeds.data,True,100,8,8,10,0.8854166666666666,0.8763184513571511
seeds.data,True,100,2,8,15,0.8761904761904762,0.8708270689502329
seeds.data,True,100,4,8,15,0.8630174291938998,0.858291559551422
seeds.data,True,100,6,8,15,0.8716329966329965,0.8663834850454104
seeds.data,True,100,8,8,15,0.8721064814814814,0.8636585475498014
seeds.data,True,100,2,8,20,0.819047619047619,0.7977607532485581
seeds.data,True,100,4,8,20,0.8728213507625272,0.8614806196499994
seeds.data,True,100,6,8,20,0.9107744107744109,0.9078647150233726
seeds.data,True,100,8,8,20,0.8773148148148148,0.8661080666982369
seeds.data,True,100,2,10,5,0.8095238095238095,0.7826675589219714
seeds.data,True,100,4,10,5,0.855119825708061,0.8371461191314132
seeds.data,True,100,6,10,5,0.8089225589225589,0.7773426614349574
seeds.data,True,100,8,10,5,0.8819444444444444,0.8738493636423204
seeds.data,True,100,2,10,10,0.8714285714285714,0.8662106676961507
seeds.data,True,100,4,10,10,0.8306100217864922,0.7902510339441093
seeds.data,True,100,6,10,10,0.8510101010101011,0.8407380870714993
seeds.data,True,100,8,10,10,0.8773148148148149,0.8661439362114083
seeds.data,True,100,2,10,15,0.8761904761904762,0.8748930420163297
seeds.data,True,100,4,10,15,0.8946078431372549,0.8888882470934137
seeds.data,True,100,6,10,15,0.8535353535353537,0.8395177781654493
seeds.data,True,100,8,10,15,0.8755787037037037,0.8692305723458974
seeds.data,True,100,2,10,20,0.8714285714285714,0.864770975787925
seeds.data,True,100,4,10,20,0.9052287581699346,0.901555894210626
seeds.data,True,100,6,10,20,0.8674242424242423,0.8591861385737977
seeds.data,True,100,8,10,20,0.8715277777777777,0.8653141445614356
seeds.data,True,100,2,12,5,0.9095238095238095,0.9084170706810233
seeds.data,True,100,4,12,5,0.7674291938997821,0.7178121462705839
seeds.data,True,100,6,12,5,0.8442760942760943,0.8212372047399482
seeds.data,True,100,8,12,5,0.7991898148148149,0.7771294091247989
seeds.data,True,100,2,12,10,0.8904761904761904,0.8869865111689266
seeds.data,True,100,4,12,10,0.8809912854030502,0.8749795531854594
seeds.data,True,100,6,12,10,0.8543771043771043,0.8329678086725085
seeds.data,True,100,8,12,10,0.8564814814814815,0.8511258607233839
seeds.data,True,100,2,12,15,0.8571428571428572,0.8486290835133538
seeds.data,True,100,4,12,15,0.8722766884531591,0.8648896204746161
seeds.data,True,100,6,12,15,0.8905723905723906,0.8861149063666226
seeds.data,True,100,8,12,15,0.8512731481481481,0.8281948185506034
seeds.data,True,100,2,12,20,0.8809523809523809,0.8774057207702073
seeds.data,True,100,4,12,20,0.8755446623093682,0.8707311571888308
seeds.data,True,100,6,12,20,0.8947811447811448,0.8918059932552685
seeds.data,True,100,8,12,20,0.8709490740740741,0.8625278567035533
seeds.data,True,100,2,14,5,0.7857142857142857,0.7624620551464036
seeds.data,True,100,4,14,5,0.8003812636165577,0.7822407235565642
seeds.data,True,100,6,14,5,0.8333333333333334,0.8137162361025431
seeds.data,True,100,8,14,5,0.8697916666666667,0.8597089961657871
seeds.data,True,100,2,14,10,0.8761904761904762,0.8704688598928121
seeds.data,True,100,4,14,10,0.8850762527233116,0.8831911051669116
seeds.data,True,100,6,14,10,0.8720538720538721,0.8647418217211261
seeds.data,True,100,8,14,10,0.9010416666666666,0.8985846458466428
seeds.data,True,100,2,14,15,0.8809523809523809,0.8758370274135971
seeds.data,True,100,4,14,15,0.914488017429194,0.9134797904534747
seeds.data,True,100,6,14,15,0.8425925925925927,0.8185007075586785
seeds.data,True,100,8,14,15,0.8813657407407407,0.8774507985421298
seeds.data,True,100,2,14,20,0.9142857142857143,0.9133135256237717
seeds.data,True,100,4,14,20,0.9041394335511982,0.9017908175977686
seeds.data,True,100,6,14,20,0.8754208754208754,0.8675674049796857
seeds.data,True,100,8,14,20,0.8721064814814814,0.8658924218732067
seeds.data,False,20,2,2,5,0.6714285714285715,0.5460905993603116
seeds.data,False,20,4,2,5,0.7053376906318083,0.6624842303602014
seeds.data,False,20,6,2,5,0.8042929292929294,0.7709876315527319
seeds.data,False,20,8,2,5,0.6597222222222222,0.5549645858620822
seeds.data,False,20,2,2,10,0.7857142857142857,0.7445826288873709
seeds.data,False,20,4,2,10,0.7807734204793028,0.7227171838292876
seeds.data,False,20,6,2,10,0.7314814814814815,0.6820372114050274
seeds.data,False,20,8,2,10,0.8038194444444444,0.7784693788000088
seeds.data,False,20,2,2,15,0.7047619047619048,0.6171427016402664
seeds.data,False,20,4,2,15,0.8101851851851851,0.7811618968131192
seeds.data,False,20,6,2,15,0.7790404040404041,0.7335772789349831
seeds.data,False,20,8,2,15,0.7430555555555556,0.6866035321099933
seeds.data,False,20,2,2,20,0.8,0.7716439047708397
seeds.data,False,20,4,2,20,0.8330610021786493,0.809016200470342
seeds.data,False,20,6,2,20,0.8236531986531986,0.7944568785787424
seeds.data,False,20,8,2,20,0.7957175925925926,0.7593949041547137
seeds.data,False,20,2,4,5,0.780952380952381,0.7575210496869482
seeds.data,False,20,4,4,5,0.8341503267973857,0.8128541529863494
seeds.data,False,20,6,4,5,0.8547979797979798,0.849985360854926
seeds.data,False,20,8,4,5,0.7829861111111112,0.7412754354837598
seeds.data,False,20,2,4,10,0.7666666666666666,0.7372330432661668
seeds.data,False,20,4,4,10,0.7736928104575164,0.7376713530699038
seeds.data,False,20,6,4,10,0.7765151515151515,0.7365986325726309
seeds.data,False,20,8,4,10,0.8657407407407407,0.8574102872961233
seeds.data,False,20,2,4,15,0.9047619047619048,0.9031381416466266
seeds.data,False,20,4,4,15,0.835511982570806,0.8096059066959114
seeds.data,False,20,6,4,15,0.8484848484848486,0.8367336943786219
seeds.data,False,20,8,4,15,0.8611111111111112,0.8518265260138326
seeds.data,False,20,2,4,20,0.8809523809523809,0.8776043602653469
seeds.data,False,20,4,4,20,0.8336056644880174,0.803845778172481
seeds.data,False,20,6,4,20,0.8337542087542088,0.8059524843158027
seeds.data,False,20,8,4,20,0.9027777777777778,0.8983365551573756
seeds.data,False,20,2,6,5,0.8476190476190476,0.8375207389627737
seeds.data,False,20,4,6,5,0.8951525054466232,0.8888983830160301
seeds.data,False,20,6,6,5,0.8329124579124579,0.8209155423169315
seeds.data,False,20,8,6,5,0.8200231481481481,0.7936584700129592
seeds.data,False,20,2,6,10,0.9,0.9002814751827043
seeds.data,False,20,4,6,10,0.8243464052287582,0.8080235550950561
seeds.data,False,20,6,6,10,0.8438552188552189,0.8311273067170118
seeds.data,False,20,8,6,10,0.7962962962962963,0.7602117676747506
seeds.data,False,20,2,6,15,0.8380952380952381,0.8125133669560627
seeds.data,False,20,4,6,15,0.8662854030501089,0.8620125669147003
seeds.data,False,20,6,6,15,0.8472222222222222,0.8362720989660462
seeds.data,False,20,8,6,15,0.9016203703703703,0.8963624213333966
seeds.data,False,20,2,6,20,0.8380952380952381,0.8122318825476784
seeds.data,False,20,4,6,20,0.9038671023965141,0.900232955847636
seeds.data,False,20,6,6,20,0.9031986531986532,0.8990042135566432
seeds.data,False,20,8,6,20,0.870949074074074,0.8623136033643
seeds.data,False,20,2,8,5,0.780952380952381,0.7446532235641146
seeds.data,False,20,4,8,5,0.7916666666666666,0.7771112948919301
seeds.data,False,20,6,8,5,0.8367003367003368,0.8124369694097853
seeds.data,False,20,8,8,5,0.7679398148148148,0.7123967920786133
seeds.data,False,20,2,8,10,0.8571428571428572,0.848345422619436
seeds.data,False,20,4,8,10,0.8630174291938998,0.8479196828269914
seeds.data,False,20,6,8,10,0.9238215488215489,0.9226869306922701
seeds.data,False,20,8,8,10,0.8663194444444444,0.861701220534425
seeds.data,False,20,2,8,15,0.780952380952381,0.7394162996675357
seeds.data,False,20,4,8,15,0.9046840958605664,0.903285022035022
seeds.data,False,20,6,8,15,0.8859427609427609,0.8828356079512957
seeds.data,False,20,8,8,15,0.880787037037037,0.872278968022002
seeds.data,False,20,2,8,20,0.8809523809523809,0.8775323651805089
seeds.data,False,20,4,8,20,0.8946078431372549,0.8914231860379993
seeds.data,False,20,6,8,20,0.8952020202020202,0.8925954929044174
seeds.data,False,20,8,8,20,0.8790509259259259,0.8747801622898372
seeds.data,False,20,2,10,5,0.7095238095238094,0.6424340714469804
seeds.data,False,20,4,10,5,0.846677559912854,0.8365090342085248
seeds.data,False,20,6,10,5,0.8674242424242425,0.855093059185355
seeds.data,False,20,8,10,5,0.8726851851851851,0.8594031312684565
seeds.data,False,20,2,10,10,0.9095238095238096,0.9083474143954674
seeds.data,False,20,4,10,10,0.8439542483660132,0.8303957997763053
seeds.data,False,20,6,10,10,0.9061447811447811,0.9033792225516101
seeds.data,False,20,8,10,10,0.8269675925925926,0.8148083562750745
seeds.data,False,20,2,10,15,0.8142857142857143,0.7851917078435265
seeds.data,False,20,4,10,15,0.8461328976034859,0.8304987437340378
seeds.data,False,20,6,10,15,0.9095117845117846,0.9047133585042574
seeds.data,False,20,8,10,15,0.8709490740740741,0.8565839725396025
seeds.data,False,20,2,10,20,0.8809523809523809,0.8745632155843424
seeds.data,False,20,4,10,20,0.8578431372549019,0.8489634575000429
seeds.data,False,20,6,10,20,0.9036195286195287,0.8999781399596688
seeds.data,False,20,8,10,20,0.8697916666666666,0.863275478319983
seeds.data,False,20,2,12,5,0.8809523809523809,0.8780432659906222
seeds.data,False,20,4,12,5,0.8417755991285403,0.814495385726223
seeds.data,False,20,6,12,5,0.8468013468013469,0.8376373418388684
seeds.data,False,20,8,12,5,0.8159722222222222,0.7783422824091151
seeds.data,False,20,2,12,10,0.8666666666666667,0.8605781856625185
seeds.data,False,20,4,12,10,0.8627450980392157,0.8512060338755743
seeds.data,False,20,6,12,10,0.8872053872053871,0.881698276043439
seeds.data,False,20,8,12,10,0.8674768518518519,0.8598103067240064
seeds.data,False,20,2,12,15,0.861904761904762,0.8515111639722555
seeds.data,False,20,4,12,15,0.8371459694989107,0.8124347791741386
seeds.data,False,20,6,12,15,0.8236531986531986,0.796364239577391
seeds.data,False,20,8,12,15,0.8912037037037037,0.8873221145183219
seeds.data,False,20,2,12,20,0.8857142857142857,0.8832014582547574
seeds.data,False,20,4,12,20,0.8861655773420479,0.8812200507924193
seeds.data,False,20,6,12,20,0.8796296296296297,0.8715448898999102
seeds.data,False,20,8,12,20,0.8796296296296297,0.8720302322663004
seeds.data,False,20,2,14,5,0.8857142857142857,0.8813923606115587
seeds.data,False,20,4,14,5,0.8630174291938998,0.8491615877043545
seeds.data,False,20,6,14,5,0.8813131313131312,0.8734039429989985
seeds.data,False,20,8,14,5,0.8668981481481481,0.852529221677576
seeds.data,False,20,2,14,10,0.9047619047619048,0.9036032074399469
seeds.data,False,20,4,14,10,0.795751633986928,0.7513807158955235
seeds.data,False,20,6,14,10,0.8552188552188552,0.8428179143297106
seeds.data,False,20,8,14,10,0.8703703703703703,0.8601253579581754
seeds.data,False,20,2,14,15,0.819047619047619,0.7879950263373481
seeds.data,False,20,4,14,15,0.8714596949891067,0.8651915678845
seeds.data,False,20,6,14,15,0.8783670033670035,0.8721134492191153
seeds.data,False,20,8,14,15,0.8692129629629629,0.863427967878853
seeds.data,False,20,2,14,20,0.8238095238095238,0.7945665443144001
seeds.data,False,20,4,14,20,0.8804466230936819,0.8720588247130572
seeds.data,False,20,6,14,20,0.8859427609427609,0.8842958605216511
seeds.data,False,20,8,14,20,0.8576388888888888,0.8459872256618959
seeds.data,False,40,2,2,5,0.7619047619047619,0.7409247509419135
seeds.data,False,40,4,2,5,0.7344771241830066,0.6764500451060166
seeds.data,False,40,6,2,5,0.7449494949494948,0.6874446094252858
seeds.data,False,40,8,2,5,0.7222222222222222,0.645372759790077
seeds.data,False,40,2,2,10,0.7285714285714286,0.6757269146975029
seeds.data,False,40,4,2,10,0.7271241830065359,0.6491650876200988
seeds.data,False,40,6,2,10,0.7554713804713805,0.686065950510395
seeds.data,False,40,8,2,10,0.681712962962963,0.6016418397240177
seeds.data,False,40,2,2,15,0.7095238095238094,0.6225945869472573
seeds.data,False,40,4,2,15,0.7957516339869282,0.7661912909719927
seeds.data,False,40,6,2,15,0.7739898989898989,0.7328114642610677
seeds.data,False,40,8,2,15,0.796875,0.7618886570646566
seeds.data,False,40,2,2,20,0.7476190476190476,0.6836720774214102
seeds.data,False,40,4,2,20,0.7480936819172114,0.6819240392108609
seeds.data,False,40,6,2,20,0.7887205387205388,0.7500010496113824
seeds.data,False,40,8,2,20,0.7945601851851851,0.7517291751138837
seeds.data,False,40,2,4,5,0.8380952380952381,0.8179850761910752
seeds.data,False,40,4,4,5,0.8041938997821351,0.7816026611181051
seeds.data,False,40,6,4,5,0.7626262626262627,0.7068255015264172
seeds.data,False,40,8,4,5,0.8003472222222221,0.7498416679066834
seeds.data,False,40,2,4,10,0.861904761904762,0.8485834755707491
seeds.data,False,40,4,4,10,0.7775054466230936,0.7430421344967381
seeds.data,False,40,6,4,10,0.8615319865319866,0.8442993726899143
seeds.data,False,40,8,4,10,0.787037037037037,0.7454824911033687
seeds.data,False,40,2,4,15,0.8952380952380952,0.892917264809248
seeds.data,False,40,4,4,15,0.8946078431372549,0.891034235545107
seeds.data,False,40,6,4,15,0.8244949494949495,0.8048571407374113
seeds.data,False,40,8,4,15,0.7899305555555556,0.7387190409480591
seeds.data,False,40,2,4,20,0.7666666666666666,0.7310582062828532
seeds.data,False,40,4,4,20,0.8385076252723311,0.8174865790029651
seeds.data,False,40,6,4,20,0.8042929292929294,0.779900256827513
seeds.data,False,40,8,4,20,0.8541666666666667,0.83849088612053
seeds.data,False,40,2,6,5,0.8142857142857143,0.8106274192096774
seeds.data,False,40,4,6,5,0.8366013071895424,0.8209767806225081
seeds.data,False,40,6,6,5,0.8207070707070706,0.7917627274675221
seeds.data,False,40,8,6,5,0.8096064814814814,0.7715414637354838
seeds.data,False,40,2,6,10,0.8809523809523809,0.8765484429174462
seeds.data,False,40,4,6,10,0.8199891067538126,0.7984149785857566
seeds.data,False,40,6,6,10,0.8758417508417509,0.8701956322544557
seeds.data,False,40,8,6,10,0.8726851851851851,0.8667759477937497
seeds.data,False,40,2,6,15,0.8571428571428572,0.8399726327312533
seeds.data,False,40,4,6,15,0.8371459694989107,0.8237115095547382
seeds.data,False,40,6,6,15,0.9057239057239057,0.9014208039608498
seeds.data,False,40,8,6,15,0.8732638888888888,0.8642899723685327
seeds.data,False,40,2,6,20,0.8714285714285714,0.8653878264531403
seeds.data,False,40,4,6,20,0.8507625272331155,0.8377640957927334
seeds.data,False,40,6,6,20,0.8813131313131314,0.8709610564630422
seeds.data,False,40,8,6,20,0.8449074074074074,0.8298456237891223
seeds.data,False,40,2,8,5,0.9142857142857143,0.9141547575391722
seeds.data,False,40,4,8,5,0.7668845315904139,0.7424038966373062
seeds.data,False,40,6,8,5,0.8796296296296297,0.8789615819669215
seeds.data,False,40,8,8,5,0.8506944444444444,0.8449888923282887
seeds.data,False,40,2,8,10,0.8333333333333333,0.8178515508730289
seeds.data,False,40,4,8,10,0.8815359477124183,0.8705215220231904
seeds.data,False,40,6,8,10,0.7988215488215489,0.7707974255807447
seeds.data,False,40,8,8,10,0.8859953703703705,0.8820743276045133
seeds.data,False,40,2,8,15,0.8809523809523809,0.8765065323086884
seeds.data,False,40,4,8,15,0.8720043572984749,0.8646343193556816
seeds.data,False,40,6,8,15,0.8345959595959597,0.8132008658492996
seeds.data,False,40,8,8,15,0.9050925925925926,0.9039194186446509
seeds.data,False,40,2,8,20,0.8857142857142857,0.8821596263026283
seeds.data,False,40,4,8,20,0.8720043572984749,0.8678738314654916
seeds.data,False,40,6,8,20,0.9010942760942761,0.8995103515011982
seeds.data,False,40,8,8,20,0.9050925925925927,0.90273278099323
seeds.data,False,40,2,10,5,0.8857142857142857,0.8847215896483669
seeds.data,False,40,4,10,5,0.8848039215686275,0.8824803194320383
seeds.data,False,40,6,10,5,0.8177609427609429,0.7861607222391078
seeds.data,False,40,8,10,5,0.8206018518518519,0.7913560928092662
seeds.data,False,40,2,10,10,0.8476190476190476,0.8372562486133286
seeds.data,False,40,4,10,10,0.8379629629629629,0.8239762567132096
seeds.data,False,40,6,10,10,0.8952020202020203,0.8938621898766826
seeds.data,False,40,8,10,10,0.8628472222222221,0.8509851567707605
seeds.data,False,40,2,10,15,0.9142857142857143,0.9142836345409138
seeds.data,False,40,4,10,15,0.8540305010893245,0.8358950656989546
seeds.data,False,40,6,10,15,0.88510101010101,0.8807527846649598
seeds.data,False,40,8,10,15,0.8663194444444444,0.8520035931236968
seeds.data,False,40,2,10,20,0.9047619047619048,0.9025845572768493
seeds.data,False,40,4,10,20,0.866557734204793,0.8597562486655624
seeds.data,False,40,6,10,20,0.9031986531986532,0.8997150510073215
seeds.data,False,40,8,10,20,0.9091435185185185,0.905657130608756
seeds.data,False,40,2,12,5,0.8904761904761904,0.8882055069173354
seeds.data,False,40,4,12,5,0.82380174291939,0.8093108650553913
seeds.data,False,40,6,12,5,0.7546296296296297,0.7100446308822383
seeds.data,False,40,8,12,5,0.8391203703703703,0.8136215198057304
seeds.data,False,40,2,12,10,0.9,0.8980820323629419
seeds.data,False,40,4,12,10,0.9104030501089324,0.9084160268024368
seeds.data,False,40,6,12,10,0.8867845117845118,0.8820407416731623
seeds.data,False,40,8,12,10,0.8483796296296295,0.8363424254194378
seeds.data,False,40,2,12,15,0.8857142857142857,0.8816661300394177
seeds.data,False,40,4,12,15,0.9084967320261438,0.9063669083830375
seeds.data,False,40,6,12,15,0.8994107744107743,0.8948726373211499
seeds.data,False,40,8,12,15,0.8640046296296295,0.8518725190358317
seeds.data,False,40,2,12,20,0.8952380952380953,0.892803815521049
seeds.data,False,40,4,12,20,0.9000544662309369,0.8969003687753687
seeds.data,False,40,6,12,20,0.8771043771043772,0.8700483735266346
seeds.data,False,40,8,12,20,0.8506944444444444,0.8366087211578698
seeds.data,False,40,2,14,5,0.8238095238095238,0.8052334802334802
seeds.data,False,40,4,14,5,0.8423202614379085,0.824405368772562
seeds.data,False,40,6,14,5,0.8552188552188552,0.8391028221644165
seeds.data,False,40,8,14,5,0.8258101851851852,0.8011946704110018
seeds.data,False,40,2,14,10,0.9190476190476191,0.9189729179224536
seeds.data,False,40,4,14,10,0.8434095860566448,0.8312278417156466
seeds.data,False,40,6,14,10,0.8623737373737373,0.8522278760631953
seeds.data,False,40,8,14,10,0.8634259259259259,0.8488477577310192
seeds.data,False,40,2,14,15,0.8857142857142857,0.8820196204268784
seeds.data,False,40,4,14,15,0.8374183006535947,0.8215980168456949
seeds.data,False,40,6,14,15,0.8728956228956228,0.8609606033466471
seeds.data,False,40,8,14,15,0.8755787037037037,0.8674783084419307
seeds.data,False,40,2,14,20,0.9142857142857144,0.9134928306220766
